Temperature (°F),Humidity (%),Wind Speed (mph),Population (millions),Industrial Activity (index),Energy Consumption (MWh)
37.552399889531316,20.84759326644212,14.748521715413546,3.5448891135408873,113.26613629041888,635.9426680968184
32.200042998071396,86.9550978809636,5.730390978542459,3.7404138191862737,84.45744255248476,624.6485879825436
74.54872878846463,71.62558516213048,16.052806247058594,9.846521915992307,79.9357423843908,766.8264127290325
52.004918675342864,44.72759859514449,19.944757998072053,6.784996721319351,55.66767598935195,531.0973356316
65.5999483815292,40.75749069013587,0.6005201065878563,7.459085420141497,146.50545876046408,897.9939546657737
93.5296531748265,44.479226082209465,17.947317315818637,9.789558735835083,89.37654357247484,811.8229329564558
47.450456040421244,74.22574718268274,12.452610671973162,4.394816042118748,57.85207676469696,556.7915516231096
58.72680461249408,66.29594277492902,19.467652383296425,8.216561516075252,84.64689657920954,715.6421593164955
82.88857969801342,32.96368975072276,9.300190350528553,4.910778669740458,170.28709292541896,1048.2379486723682
46.015871584413574,32.18765347338591,16.947758611427474,8.825803046334817,177.723377246982,998.2585072948624
35.38859368801551,26.88769547993781,1.2478813719655446,2.625917871801729,122.4599367789954,680.506312659564
50.28260170396376,66.22119037909367,6.705581001565914,9.529175593578517,112.41060056130293,787.8155798161927
41.285490107780305,73.50608635552152,1.3403307550241994,2.968945375697917,196.67805402526727,1086.7431111963235
95.07883566398012,38.55324998275028,19.50686266958141,3.935984562828384,80.0846989382105,722.1324912511102
86.56842656950919,21.466147272163898,16.339478145436736,7.8057301069610245,82.30389242819128,686.3219829713602
74.33826295572965,25.752016723349914,17.05094842491941,4.54379627408866,93.78007655545997,674.4299740173075
91.00224131314025,87.75020243915213,18.759304628677885,6.4739023908980196,75.91359774216309,829.3986707028696
86.257045382938,40.68113442341942,1.702069722395707,5.001161509624857,106.90483973062798,786.6718775591219
43.05990412202251,73.84562034866934,7.711951850266667,7.6813294338080365,186.62513404846308,1072.0807384042282
92.47912989429844,63.72644981979846,1.4206977808800425,3.0549812713174975,142.30217609428615,982.4017033082615
67.75395693409556,46.73577477570271,4.215862031000572,1.526121885131893,111.79198229183955,764.8074044765119
86.52081086148438,34.398108353688855,4.587315540753448,3.699364577257596,190.1616191856822,1110.6265856248044
92.72639099464453,28.49704927115845,9.382144220951574,5.268777983815872,57.26963487137335,591.6207483579211
52.26024324803047,63.05090776272066,5.371243349072852,2.512180469734107,81.5414266852792,634.0826450247899
37.70363471693737,74.22436464464516,2.019562136355222,4.193175606907499,134.88329076526384,810.7507174921258
45.95546137793592,65.07329774787914,3.349821781882154,4.599847164642117,142.33289347897687,856.9944647883524
59.89754520383794,57.12114932744108,2.9455112710418185,1.5165265931944618,55.93362598439197,508.6014469302382
87.26103361457452,22.93658564021454,19.461535958245967,6.249765233657841,110.45581368606983,795.6810758521141
90.25114082794404,87.79421443160686,15.185850138369473,8.959090851741587,147.3730947246309,1105.1937514090364
30.48664913718335,75.90999341582022,19.35522930539124,2.3656862165774717,154.71058196051024,883.3381767451764
65.7523111804296,40.497542569067534,8.794809730158171,6.380272120613626,145.7209853774404,891.4180781412737
59.21877022041453,88.59792305511955,5.567369633253132,6.982652844197617,98.08448365413868,790.4307208975771
45.54754673295112,62.131711274542546,15.965863944183734,4.774012123773595,64.02801853968643,559.4009244808972
38.3905757133578,60.76958607450725,6.525078360822936,7.30987828627843,114.06686696290012,759.235742472908
53.63306199825396,72.36512256006725,5.987667474106965,4.696583891419108,69.31316560520833,633.6854796642294
96.00367927387634,76.82388516630962,4.650119844156624,5.541735591796914,192.14354877810007,1236.2376363643566
52.62420524145287,65.9535025132052,2.593579564484707,1.0661774009898428,121.27562990339423,789.674772900057
66.31534352203562,28.966702245634004,5.129261220335319,7.225481027212199,97.58887615353014,698.5490622068538
79.21132712266245,43.67872541961489,7.106394969477754,6.95208411050252,164.945610667835,1024.2190993050424
55.454072166550574,84.96585482282349,13.479884162914608,1.3456078959371012,124.69228888733959,847.0555320537323
98.02474579046725,35.723092829069635,1.2512968443890315,4.314250966556198,96.50510360186752,774.8660530432951
97.37131064594779,46.051691668625935,4.210138793306859,9.811286567125006,171.79516135862025,1125.0411449870203
47.62476070777549,50.24538180609372,16.180472805833528,4.786629063117552,180.0728226501683,1007.502545890819
64.80739541246697,50.758349278611654,2.9384384716754153,5.517508646186576,150.95122494330155,936.1621541879213
51.06148168717388,62.905770774616784,6.852902930450431,9.189371423437468,57.04466336115009,555.8935554981625
49.93883460642273,86.01530864212953,17.2931784371628,7.455356882791808,134.9484320249798,913.3374257973583
32.582086314817296,36.84848982827535,3.098506222868853,6.238631180118012,164.49423679959224,866.3519307377633
72.66950337859278,28.505096341064267,1.654736712363798,8.180242132069653,70.47545181253733,604.163526722639
65.1875316260203,33.82293429019561,9.690759901600217,8.77929639810376,84.3006127076905,647.0770866931327
33.60351258749925,82.08474301464886,6.048390225570728,5.111992645635402,182.37426576022045,1038.3905415091212
49.505252496562804,65.20675688586442,11.268167289677082,5.275975284386519,53.0182582779611,516.5796203519492
93.57861201766576,40.01347524674121,16.076097809669502,4.474458420866522,162.9090706738964,1053.1043734737457
46.769332346688074,77.11628572780322,2.7429697630548633,9.700355260166145,121.06599387716344,828.8406895877613
40.14264104638562,80.29589974544052,11.6139816910857,7.274496288613154,117.01582382594103,796.514234786977
64.26169321942942,79.25600370831947,10.110175207797278,1.7490075958726505,51.06447987423308,573.8147026274067
98.99553178774205,84.32485735476881,2.8815757202639913,8.766636609817166,172.90973464497392,1224.1415401052225
46.94386900580503,37.65687141213531,12.479969710579649,5.3250394675264126,103.97373509548497,668.8766012367381
77.0494883184115,72.85293501223947,5.472808357215433,1.618785157802387,131.11484469508144,942.0290693095935
83.31337307301024,52.2377648091898,9.75668637088025,5.9474552964697995,151.59510295034892,1009.539634474786
46.63462807946797,78.9398987023043,1.6454464855412376,4.754478510781318,155.39443646568736,946.5225411611003
80.97514440283017,70.99434740131292,9.191681144272462,8.899744643763624,193.39700882391085,1221.5508117758634
55.74481929034772,74.35132125498072,6.129269360856407,2.835951432484486,129.70099298549138,883.4140110191967
74.26140814155056,65.93132863767501,16.447624223707088,8.438181485429645,109.95793264616414,851.4050260080527
74.34707975326262,32.42001386287948,1.1395745399473656,6.019198220669074,193.0555439737562,1080.704616604474
67.50422788523309,58.15188432278568,8.3721454983666,1.4914927289212214,146.31653525382816,916.5496132430201
36.32028390380858,88.92688176671557,9.16862848262876,9.74660771192936,94.72255344148334,728.5122417640258
88.47117469124666,85.61716465479833,14.500121525982374,5.6135371969287995,68.96963681053568,745.0865576509713
52.45460454802151,23.022161505790816,11.48575150180422,3.617891688084242,176.3831752197772,944.4823156210686
43.0562957279898,31.537037101060598,13.344246743883621,5.224661577903323,104.32724041912275,672.6270724020603
32.85425990883348,29.22101414181933,15.540985713035123,8.720720051657402,149.07045820466467,821.7157935628852
71.36250602317693,70.81859369897069,17.244059473163777,3.7441281194655716,120.62246290488471,879.8744323043318
77.42950532895978,77.24497308998616,6.2775099344494105,2.734087568380303,79.83946696925575,723.0414283006141
31.16114802494993,34.94579564174703,10.76045410727806,2.1616412223779333,140.25299129306975,760.3210048489452
65.84651408094967,55.40968850662803,16.802161568783998,3.6807345855119014,59.10246034260235,580.1173481748694
45.85470426385566,78.849211960784,19.78902261930113,8.020432783360391,112.00136898067883,831.5176696875965
75.1620953286615,71.29610813363755,17.790386220875263,5.244637286757355,131.99224094955065,968.2898292937055
42.2056500303494,57.95660438442938,7.429345252487536,3.04733443324186,115.40704611778686,733.1065413626129
78.36564166717261,61.3243383321141,3.9033303443730083,2.4956649964877426,162.30082628764862,1025.1670764345724
57.07147424103762,55.5852382841396,9.787850748131774,3.994565288593412,174.18874318179687,1024.1010726661598
95.57109921157142,40.828391592317445,14.832829036720845,9.45931935597138,165.6864611049767,1111.6097505964674
39.62646609021952,59.55153950013113,9.851381415065951,4.087240413310219,55.82194217177032,488.42360283655796
53.8746445735181,68.22197114350635,9.66361726627337,9.893116683591717,79.11931556689584,673.2405962611521
37.943146486841236,81.13260411025654,16.764608421636012,5.367074101888205,130.49112638956615,836.8179620343635
94.7285532794994,64.54039477854737,7.228075581343727,2.612475264611358,190.2233060665702,1202.1548127402866
91.41375473666866,73.27850759302106,17.195893496232912,9.020260826141584,175.24351625781753,1199.3337676369442
48.05591394006089,31.20501444682011,8.136096019034472,5.143198358213442,176.38017625277024,936.51935516591
76.19888322239254,52.309023209385295,6.564662113566788,7.38704209154072,95.48122906395123,757.3698269216453
87.20555401408511,20.653213387896532,9.07979822399398,9.853404248882367,114.41718456180539,810.0060064698592
68.86405681196237,37.26752051651361,15.24893917349737,1.451578152879766,120.60589209739061,784.6940812806832
67.07554048492045,70.85232005791033,2.5200405572798856,1.8702510380881043,73.60573750248656,655.9956982091516
46.929660363031616,89.42669659445544,3.9283843174403477,7.484110673164806,54.66021953666845,574.2615615998812
36.51719374641294,26.942466971105112,19.028896513261838,3.536425029659248,192.03543491907752,974.7954652156251
92.80510305673288,48.10460211029017,3.5098325476271475,2.6587125725508916,86.106887849526,721.337259193605
93.02926400143313,76.00496780894116,11.354546358621091,1.3542569183775655,85.9923355585447,800.7400760834265
74.31710200912875,34.28249442402292,11.586289333238756,1.1966204078758162,62.506858065313935,564.4635299774785
53.73208537340905,58.85594645116004,9.792489241004896,7.970370428078118,189.27616279156678,1083.2637936903807
54.44467022288626,71.31499072207723,12.894904971536372,2.20990084632595,136.96056724096582,882.307979788786
80.81689752091675,63.118981518212536,4.596534515952369,5.209485543740358,150.05552856880308,1003.6559481720525
92.79771819668039,33.16173142307913,11.053245355534964,6.453071336615347,186.73653308945788,1132.3592930213167
92.0960496985582,44.87691980800176,7.4434651049379426,4.855166205119616,101.84302533511843,794.092493295139
84.59128821003367,74.8654249139778,13.23334519258378,1.243959871026098,143.22609667071262,1020.5346626117814
74.94221523080014,58.79585598924116,2.8244708674629893,8.05151352329118,55.81991820933312,603.8595773787629
35.889797549653416,20.366072948003893,11.417548336789524,1.0946190208748814,78.0158792346694,482.09687206133543
41.31400998662296,73.26935320196657,3.705407107666474,7.857009049397356,174.68687076349136,1024.179772676457
92.89879319689555,22.471794845816735,5.572861262300728,9.039740444093104,165.01525345075038,1072.549529074943
72.4500341761713,72.20136479118625,4.3741960064716645,4.8955592895145505,102.59640371857203,790.7326729435662
30.643793613164075,34.173639211566616,3.656755597376342,5.8198822578801845,106.52159416613188,625.4478527498835
37.103008000622246,87.06514360835662,16.51421903121334,5.292850533558884,130.03316503303694,849.7320297124011
76.4451238375639,45.75585259114591,5.714151353217806,4.502877567610949,50.03615070277018,546.6893913281787
30.35431086923531,42.88521314366554,18.542475637288987,8.986820818333243,86.18665040570417,587.1256578553856
41.256563599224904,30.422163523271127,19.398530506903818,9.045401596029915,81.23477129123216,572.6213570716451
68.41136525566102,41.39229508431504,11.425209398741947,4.022347281773811,87.57244201246452,675.1450908746066
78.43266383848854,81.36555332797404,2.860022453314528,6.535627786132282,170.8858763800162,1103.7957494316292
75.63728816518204,89.7434036339073,7.490964867591625,9.342168059312778,91.95107848196648,841.6183489542967
45.698851662239186,45.78166713547938,15.954645266964281,9.658526490472164,78.72819830752222,616.3473122009062
79.8525454943275,51.40274416681798,7.34781457394141,5.580631363798428,125.63951911895472,888.070429701356
46.607436124776,70.54496567419159,1.740344366055775,5.075423247558941,179.8467554559098,1023.6250082137665
52.77797887114874,82.03370463255521,11.135698218563759,3.508248843356732,86.20245557562498,697.7839203835683
82.25439835826168,61.51310339307489,16.902417029920695,9.629846858713691,61.780436418919805,693.2896464267368
75.47430293330503,47.40679887244805,15.918527742870047,2.2853287402558062,103.46071037744971,758.7432770461359
89.44563873459245,48.88352885940366,3.5024628026070648,6.218466184429525,162.14777368474665,1047.461189443496
76.03290246102404,68.69327025477648,13.455292288249334,3.54295240766775,132.6035817042192,925.2011400414301
69.78160223348301,20.22527845229951,4.410085268712942,3.5110746131301696,172.5190054361521,955.1361982124666
36.55723374796647,63.371253622188846,4.364150691043445,4.644717286385696,193.9388221413851,1020.8409271160547
55.74010621416035,44.884510730895016,17.481435466103704,9.989136422340891,168.89937151274256,1022.1479273609015
48.564165737720785,75.59381318939589,4.993379054804603,1.4946967615583986,140.57046182656302,867.2601357566675
47.07927503653585,26.509344787619252,5.264946930360224,6.206876363831783,124.00123820785707,740.8270302826091
98.11073883267119,61.17415868638734,0.013067815225991097,1.7431494223174946,56.01036295224,660.1452577281176
57.51684072667323,53.668102292028664,17.413380682510354,2.3906874699146705,197.6482968221062,1095.693425360676
92.44325886239793,64.96278681336591,15.851896264182695,4.956066475956089,107.52216838625637,875.018088178277
74.1797038198084,24.539751613807784,12.54657870181356,5.594141182117972,72.83423208753003,635.3511465940279
85.6367912479154,60.59886511996919,15.005315278776845,3.329131675280716,150.00632830946853,1034.796307935399
65.18459651736345,59.30392115716666,3.040971348489836,3.8481141778697454,92.64324336431889,708.2214481025017
70.38327192384514,59.24620660913197,9.16647189175151,1.7827031823033974,137.86674063965714,906.3461463617457
64.47623856732048,62.24413666175184,7.024387746975618,3.7289780545982545,138.0151861766887,892.8507415962027
43.66700914586312,67.35275560584535,1.8755305251403298,9.699025954424897,116.85947313543038,788.7763838928399
80.57164806830536,76.34922997765389,9.722609704298481,9.502366435052336,175.4177923317564,1151.0085012117343
49.654065370859904,38.887450408975,18.414793006852708,4.013904611232865,89.74505923331645,613.0855087872551
31.702117650201767,77.75345871260434,0.8011823810138896,6.137685426508854,117.29488874266012,738.4674681854091
75.18306071350175,54.877897758441755,5.829218269875877,9.1863585199985,130.6538192886457,912.8068022952838
42.39774755849343,25.39407953940318,4.150818724114069,1.0556544037680702,149.54370811509494,776.350061964652
95.832100904704,24.098565047078544,4.762933073313926,8.296152133038326,167.59577757583844,1054.02892873765
96.77500039018112,43.39668230872425,18.168691037587507,9.535325975100271,109.22109243173841,878.1857915524995
94.0405073154314,74.94278839780273,9.361381084685803,1.8219316090020135,146.9070416144894,1034.9634556468761
55.9111090178811,69.5376654318641,9.325988258796375,2.4530291742962893,72.59164296027787,631.961011082291
31.08196315702072,75.20304752706845,15.211512849105645,9.646716724942198,189.8972150813718,1076.7665032254567
94.98229938114078,56.208833950912656,3.089844080098516,5.837861292763117,107.45882096315053,860.9272782686796
59.972890382212,50.81392985688434,9.745307082001016,1.1277697102455133,159.42821329646577,948.3058329512035
97.66583733305687,30.321676869439877,8.599704282421195,3.3186879888717624,53.05116228232664,600.1445971688211
97.45339839624769,42.97349275265181,11.938213810933123,5.0494930684197366,80.77807143572105,759.0398854079428
89.71066188271521,50.381355632171264,19.99115406500877,7.236180199222909,123.0623816485367,923.7132629771112
50.611422444870996,26.202030077573205,15.388977881640942,7.5984434032311965,181.73787015985198,987.9691421825097
56.956841002134766,35.442836689784784,7.957314060348544,9.958793616329105,129.08827249260156,806.828132864635
89.57956700617999,61.87577058446172,16.55106104548094,3.5876007944538313,189.48057234408185,1188.887319930557
52.18454036093944,71.49641799674329,3.4141672662496036,5.843980916816277,122.56953448741945,833.813449452463
41.864492268026474,89.88432579750648,0.6092737261792025,5.799911930736445,123.5673645103925,842.5449304062348
68.97608837208452,85.31793319404903,4.088967449285461,4.650807335025138,67.96201827507979,688.4027441345913
95.53083419125467,64.9795639674634,6.808231122285193,2.522457044581782,170.39843662283297,1103.0280902408651
78.7220857672481,49.487363730585045,10.211615149191198,9.797109068654583,87.04481187005938,758.454652436819
69.90428190625555,64.5324155295763,12.302582810823996,8.679854679999274,184.94187340584728,1122.01313178482
36.8023545639538,74.99561326561624,18.212114344288434,5.4849972546481345,186.62363304955943,1070.6171534522286
73.05050586894188,28.283533364637112,10.197080191009153,6.429208804156268,191.49651678112247,1085.4684705021741
99.30376950729843,48.693342278740175,10.025512892514588,3.045349482036961,128.0345733654635,944.7266364295249
39.80588106655668,78.7861599944932,1.0048601964596426,5.894083633525722,151.56406771754666,900.8994590422155
66.28307566546158,46.868306635313076,0.6982310531244762,7.254731198093283,166.77738200924952,1008.7280472012235
91.41611503495687,60.03105898590306,11.023199238327441,5.636503255479299,69.65219279756984,702.9868019407947
81.85380324279431,61.143855260353874,8.76357226496689,9.912566535264471,140.14357924962457,984.4470792128299
78.79110186966875,32.91333771935476,16.783607899605972,6.502074906229535,55.14468519549675,570.483561932569
79.17388587909764,45.356480915660185,3.2135916942369036,4.338763413329522,124.63491250830889,835.7456255816268
55.16438058538286,43.415790211935246,0.49943324234099196,7.949368248542543,73.22640224303412,586.6715979342644
50.55142909851453,21.833769597244537,8.980775358602518,2.5341626042347785,77.43843889431271,549.2784493047308
86.65528088349595,21.693423472394866,4.74957113504515,4.4606423233563985,104.75713500389023,778.4778501533883
86.70793762754266,78.21879305730414,0.992287466776749,4.122630553398272,114.86557500747546,899.0968408651571
90.69506230060726,39.11495669809687,14.49196573695258,4.886263855969995,143.47586367982808,981.5546356532819
93.92683867895299,56.26551363671708,2.2318599991449495,8.036018433358537,61.16426276577735,684.8174229181981
65.79396792026564,40.910790151214115,12.166390000155435,5.357557289470667,125.5537641856167,831.4447442009606
65.10614062810397,85.84754715807384,5.620995003337783,8.146130052393666,77.39376953796517,722.3292506080229
85.88066252767426,38.150773120604164,3.4699210071004405,6.1884001282587935,136.09627625476128,916.4262902494469
75.49747515444356,50.07597689172546,7.595030458386349,4.0786249119179985,145.61069183917752,946.2476038967254
79.13768140803924,81.09111753392213,16.028915524459073,8.289808693151251,133.50638848292806,993.3286526873558
85.70548686052707,78.93534967542661,7.841871538091453,3.1446070349778243,160.74432657174614,1084.6753657025154
92.30037392722964,33.02709924923941,15.015392984221114,3.0194468181981593,100.3413866361352,781.3568892020561
53.65966097960751,76.18503168569973,2.5097259359830137,5.540526316493522,164.76598874496963,1012.1442549498479
56.29080668479608,52.073082071652486,15.455428393301583,3.3476432136588,114.91506225622905,761.9398701645789
36.57873578886083,53.80782104597486,4.738666498132973,1.0817833145609468,122.62767474838952,719.8640426860179
70.47960986973217,29.343598069116062,13.547862597777456,6.834677745689214,147.21531908916072,932.6025394197108
32.515959165771946,25.642105962998727,11.315631096819928,5.5998443932515825,52.75375759988359,416.46038996019485
